skill,question,expected_answer,difficulty,domain,source,experience_level
SQL,"What are the performance or security implications of window functions in SQL, and how do you optimize it?","Optimizing window functions in SQL involves tuning configurations for Calculating running totals using OVER and PARTITION clauses. This mitigates resource leaks, minimizes memory consumption, and speeds up query or render loops in heavy applications.",Hard,Databases,InterQill Core Bank,Senior
SQL,"What is a common error or bug associated with window functions in SQL, and how do you debug it?","A common issue with window functions in SQL relates to misconfigured references to Calculating running totals using OVER and PARTITION clauses. Debug this by checking logs, using step-through debuggers, and verifying variable scopes.",Medium,Databases,InterQill Core Bank,Mid
SQL,"How does SQL handle NULL values, and what are COALESCE and ISNULL?","NULL represents missing or unknown data. Standard comparison operators (=, !=) fail with NULL, requiring IS NULL. COALESCE returns the first non-NULL argument.",Easy,Databases,InterQill Core Bank,Junior
SQL,How do you implement or use null handling in SQL? Provide a typical use case.,"To implement null handling in SQL, you configure settings for Handling unknown values using COALESCE and NULL checks. In production code, developers write structured calls or components to integrate this pattern seamlessly.",Medium,Databases,InterQill Core Bank,Mid
SQL,"What are the performance or security implications of null handling in SQL, and how do you optimize it?","Optimizing null handling in SQL involves tuning configurations for Handling unknown values using COALESCE and NULL checks. This mitigates resource leaks, minimizes memory consumption, and speeds up query or render loops in heavy applications.",Hard,Databases,InterQill Core Bank,Senior
SQL,"What is a common error or bug associated with null handling in SQL, and how do you debug it?","A common issue with null handling in SQL relates to misconfigured references to Handling unknown values using COALESCE and NULL checks. Debug this by checking logs, using step-through debuggers, and verifying variable scopes.",Medium,Databases,InterQill Core Bank,Mid
SQL,What is the difference between a Primary Key and a Foreign Key?,"A Primary Key uniquely identifies each record in a table and cannot be NULL. A Foreign Key references a Primary Key in another table, creating a relational link.",Easy,Databases,InterQill Core Bank,Junior
SQL,How do you implement or use primary vs foreign keys in SQL? Provide a typical use case.,"To implement primary vs foreign keys in SQL, you configure settings for Creating relational pathways using primary and foreign keys. In production code, developers write structured calls or components to integrate this pattern seamlessly.",Medium,Databases,InterQill Core Bank,Mid
SQL,"What are the performance or security implications of primary vs foreign keys in SQL, and how do you optimize it?","Optimizing primary vs foreign keys in SQL involves tuning configurations for Creating relational pathways using primary and foreign keys. This mitigates resource leaks, minimizes memory consumption, and speeds up query or render loops in heavy applications.",Hard,Databases,InterQill Core Bank,Senior
SQL,"What is a common error or bug associated with primary vs foreign keys in SQL, and how do you debug it?","A common issue with primary vs foreign keys in SQL relates to misconfigured references to Creating relational pathways using primary and foreign keys. Debug this by checking logs, using step-through debuggers, and verifying variable scopes.",Medium,Databases,InterQill Core Bank,Mid
SQL,"Explain the SQL constraints: UNIQUE, CHECK, and DEFAULT.",UNIQUE ensures all values in a column are distinct. CHECK ensures values meet a specific condition. DEFAULT provides a default value when none is specified.,Easy,Databases,InterQill Core Bank,Junior
SQL,How do you implement or use constraints in SQL? Provide a typical use case.,"To implement constraints in SQL, you configure settings for Applying database rules like UNIQUE and CHECK to fields. In production code, developers write structured calls or components to integrate this pattern seamlessly.",Medium,Databases,InterQill Core Bank,Mid
